,restaurant_name,restaurant_url,avg_review_score,reviews,type_of_cuisine,street,zip_code,city
900,Neapizza 1889,https://www.lieferando.de/en/menu/neapizza-1889,4.5,143,"Italian style pizza, Vegan",Chausseestraße 49,10115,Berlin
901,Berlin Cigköfte Vegan,https://www.lieferando.de/en/menu/berlin-cikoefte-vegan,4.5,211,"Vegan, Wraps",Kottbusser Damm 70,10967,Berlin
902,La Piadina,https://www.lieferando.de/en/menu/la-piadina-berlin,4.5,265,"Italian, Italian style pizza, Desserts",Mariannenplatz 23,10997,Berlin
904,Yoko Sushi,https://www.lieferando.de/en/menu/yoko-sushi-berlin-mitte,4.0,960,"Sushi, Japanese, Poke bowl",Wilhelmstraße 24,10963,Berlin
905,Papa Grill - Libanesischer Holzkohlegrill,https://www.lieferando.de/en/menu/papa-grill,4.0,420,"Burgers, 100% Halal, Arab",Feurigstraße 39,10827,Berlin
910,Atlantik Fischrestaurant,https://www.lieferando.de/en/menu/atlantik-fischrestaurant-berlin-1,4.5,247,"Turkish, Fish, Seafood",Martin-Luther-Straße 134,10825,Berlin
912,Humble vegane Burger & vegane Bowls,https://www.lieferando.de/en/menu/humble-berlin-eatery-beverages,4.5,49,"Curry, Vegan, Poke bowl",Lützowstraße 19,10785,Berlin
913,Pagode Thai Kitchen,https://www.lieferando.de/en/menu/pagode-thai-kitchen,4.0,672,"Thai, Vegetarian, Asian",Bergmannstraße 88,10961,Berlin
916,Kreuzburger,https://www.lieferando.de/en/menu/kreuzburger-rosenthaler,4.5,146,"Burgers, Fries, Hot dog",Rosenthaler Straße 71,10119,Berlin
917,Molinari & Ko,https://www.lieferando.de/en/menu/molinari-ko,4.5,547,"Italian, Italian style pizza, Vegetarian",Riemannstraße 13,10961,Berlin
918,Hari Moksh Restaurant,https://www.lieferando.de/en/menu/hari-moksh-restaurant,4.5,1053,"Indian, Vegetarian, Vegan",Köpenicker Strasse 159,10997,Berlin
921,Basmah,https://www.lieferando.de/en/menu/basmah,4.5,107,"Vegetarian, Vegan, Falafel",Reichenberger Straße 26,10999,Berlin
922,Starbucks,https://www.lieferando.de/en/menu/starbucks-berlin-friedrichstrasse-61,4.5,57,"Cake, Drinks/Snacks, Café",Friedrichstraße 61,10117,Berlin
923,Orient Esspress,https://www.lieferando.de/en/menu/orient-esspress-zossener-strasse,4.5,61,"Turkish, Döner, Falafel",Zossener Straße 26,10961,Berlin
924,Burgerzimmer,https://www.lieferando.de/en/menu/burgerzimmer-x-1,4.0,769,"Vegetarian, Burgers, 100% Halal",Heinrich-Heine-Straße 38,10179,Berlin
926,Viet Bowl,https://www.lieferando.de/en/menu/viet-bowl-mitte,4.5,68,"Sushi, Vietnamese, Vegetarian",Marlene-Dietrich-Platz 1,10785,Berlin
927,Cơm Á,https://www.lieferando.de/en/menu/com-a-berlin,4.5,367,"Sushi, Vegetarian, Asian",Oranienstraße 191,10999,Berlin
928,La Piccola,https://www.lieferando.de/en/menu/la-piccola-berlin-ritterstr,4.0,2215,"Italian style pizza, Arab, Pasta",Ritterstr. 60 B,10969,Berlin
930,Nepal Haus,https://www.lieferando.de/en/menu/nepal-haus-berlin-2,4.5,86,"Indian, Chicken, Curry",Gneisenaustraße 4,10961,Berlin
931,Vedang - plant burger Mall,https://www.lieferando.de/en/menu/vedang-plant-burger,4.5,533,"Vegetarian, Burgers, Vegan",Leipziger Platz 12 (Mall of Ber,10117,Berlin
937,Fresh'n Fast Hot Dog,https://www.lieferando.de/en/menu/freshn-fast-hot-dog,4.5,22,"Snacks, American, Hot dog",Motzstraße 1,10777,Berlin
943,CAY TRE QUAN,https://www.lieferando.de/en/menu/cay-tre-quan,4.5,130,"Vietnamese, Asian",Potsdamer Straße 69,10785,Berlin
944,Morimori Ramen,https://www.lieferando.de/en/menu/morimori-ramen,4.0,159,"Japanese, Vegan, Asian",Oranienstrasse 201,10999,Berlin
946,Restaurant Neffes,https://www.lieferando.de/en/menu/neffes,4.0,76,"Indian, German, Homemade",Potsdamer Str. 131,10783,Berlin
952,AmmAmma Berlin,https://www.lieferando.de/en/menu/ammamma-berlin-1,4.5,143,Indian,Urbanstraße 28a,10969,Berlin
959,Köfteci Fresh Food,https://www.lieferando.de/en/menu/koefteci-fresh-food,4.5,256,"Turkish, 100% Halal, Falafel",Potsdamer Straße 168,10783,Berlin
960,Freshdays Berlin,https://www.lieferando.de/en/menu/freshdays-berlin,4.5,130,"Vietnamese, Vegetarian, Asian",Skalitzer Straße 103,10997,Berlin
967,India,https://www.lieferando.de/en/menu/india-berlin,4.5,147,"Indian, Vegetarian, Vegan",Bergmannstraße 100,10961,Berlin
968,Steinofen Pizza Fresh,https://www.lieferando.de/en/menu/bruno-fresh-pizza,4.5,55,"Italian, Italian style pizza, Pasta",Potsdamer Straße 148,10783,Berlin
969,Restaurant Ambrosius,https://www.lieferando.de/en/menu/restaurant-ambrosius,4.5,59,German,Karl-Heinrich-Ulrichs-Straße 14,10785,Berlin
975,Al Sultan Bistro,https://www.lieferando.de/en/menu/al-sultan-bistro,4.5,95,"Vegetarian, Vegan, Falafel",Mehringplatz 6,10969,Berlin
978,Nisk,https://www.lieferando.de/en/menu/nisk,4.5,39,"Drinks, Vegan, Pasta",Yorckstraße 25,10965,Berlin
982,Veganland Cigköfte,https://www.lieferando.de/en/menu/veganland-berlin,4.5,29,"Turkish, Vegetarian, Vegan",Potsdamer Straße 172,10783,Berlin
984,Hello Charge,https://www.lieferando.de/en/menu/hello-charge,4.5,28,"Vegetarian, Vegan, Asian",Potsdamer Straße 148,10783,Berlin
985,MIRCHI,https://www.lieferando.de/en/menu/mirchi-berlin-kreuzberg,4.5,8,"Indian, Asian",Oranienstraße 204 links,10999,Berlin
986,Siaburger,https://www.lieferando.de/en/menu/siaburger-kreuzberg,4.5,21,"Vegetarian, Burgers, 100% Halal",Reichenberger Straße 176,10999,Berlin
987,Yorck's Kebap Allin,https://www.lieferando.de/en/menu/yorck-s-kebap-allin-berlin,4.5,147,"Turkish, Turkish pizza",Yorckstraße 89a,10965,Berlin
989,Saigon Com Nieu,https://www.lieferando.de/en/menu/saigon-com-nieu,4.5,46,"Vietnamese, Vegetarian, Asian",Bülowstraße 9,10783,Berlin
990,San Marco Berlin,https://www.lieferando.de/en/menu/san-marco-berlin-1,4.5,16,"Italian, Italian style pizza, Pasta",Kleiststraße 36,10787,Berlin
995,Sesam,https://www.lieferando.de/en/menu/sesam-1,4.5,34,"100% Halal, Arab, Falafel",Gneisenaustraße 22,10961,Berlin
997,Roll Inc. Berlin,https://www.lieferando.de/en/menu/roll-inc-berlin,4.5,24,"Indian, Burgers, Wraps",Körtestraße 30,10967,Berlin
998,Stay Green - Bowls Salad Pasta,https://www.lieferando.de/en/menu/stay-green-bowls-salad-pasta,4.5,16,"Salads, Pasta, Poke bowl",Leipziger Straße 51,10117,Berlin
999,Pizzeria und Bistro Tasty Berlin,https://www.lieferando.de/en/menu/tasty-bistro-berlin-1,4.5,9,"Italian style pizza, Salads, Pasta",Rungestraße 14,10179,Berlin
1006,Mr. Imbiss,https://www.lieferando.de/en/menu/mr-imbiss-berlin,4.5,436,"Snacks, Burgers, Vegan",Schützenstraße 2,10117,Berlin
1013,Fatih Servet,https://www.lieferando.de/en/menu/fatih-servet-ostbahnhof,4.5,22,"Vegetarian, Döner, Falafel",Am Ostbahnhof 9,10243,Berlin
1014,Mały Książę,https://www.lieferando.de/en/menu/maly-ksiaze,4.5,81,"Vegetarian, Polish, Soups",Lilienthalstraße 6,10965,Berlin
1015,Bull Burger,https://www.lieferando.de/en/menu/bull-burger,4.5,35,"Vegetarian, Burgers, Vegan",Mehringdamm 32,10961,Berlin
1018,Café Kardamom,https://www.lieferando.de/en/menu/cafe-kardamom-berlin-1,4.5,37,"Italian style pizza, Sandwiches, Salads",Badensche Straße 55,10825,Berlin
1022,Good Morning Vietnam,https://www.lieferando.de/en/menu/good-morning-vietnam-bergmannkiez,4.0,629,"Vietnamese, Vegetarian, Vegan",Bergmannstraße 102-103,10961,Berlin
1023,City House,https://www.lieferando.de/en/menu/city-house,4.0,214,"Fish, Chicken, Burgers",Sonnenallee 73,12045,Berlin
1024,West Burger,https://www.lieferando.de/en/menu/west-burger-berlin-wilmersdorf,4.5,1156,"Snacks, American, Burgers",Uhlandstraße 104-105,10717,Berlin
1028,Thanh Nho,https://www.lieferando.de/en/menu/thanh-nho,4.5,39,"Vietnamese, Asian",Potsdamer Straße 133,10783,Berlin
1029,Öz Inegöl Köfteci,https://www.lieferando.de/en/menu/oez-inegoel-koefteci,4.5,17,Chicken,Potsdamer Straße 146,10783,Berlin
1031,Best Curry Berlin,https://www.lieferando.de/en/menu/bestworscht-berlin,3.5,8,"German, Vegan, Fries",Leipziger Platz 12,10117,Berlin
1032,Bep Thoc - Vietnamese Sandwiches and More,https://www.lieferando.de/en/menu/bep-thoc-vietnamese-sandwiches-and-more,4.5,20,"Vietnamese, Vegetarian, Sandwiches",Kottbusser Damm 1,10967,Berlin
1037,Café Dix in der Berlinischen Galerie,https://www.lieferando.de/en/menu/cafe-dix-in-der-berlinischen-galerie,4.5,5,"Vegetarian, Lebanese, Vegan",Alte Jakobstraße 124-128,10969,Berlin
1040,Yakoolza,https://www.lieferando.de/en/menu/yakoolza-berlin-1,4.5,19,"Sushi, Salads, Asian",Wilhelmstraße 87,10117,Berlin
1042,Cafe des Schicksals,https://www.lieferando.de/en/menu/cafe-des-schicksals-berlin-1,4.5,14,"Cake, Salads, Gluten-free",Lindenstraße 16,10969,Berlin
1049,Mother's Heart,https://www.lieferando.de/en/menu/mothers-heart,4.0,308,"Vietnamese, Vegetarian, Asian",Körtestraße 33,10967,Berlin
1054,Domino's Pizza,https://www.lieferando.de/en/menu/dominos-pizza-berlin-schoeneberg-nord,4.0,653,"Snacks, Italian style pizza, American style pizza",Potsdamer Straße 70,10785,Berlin
1055,Mimatoha,https://www.lieferando.de/en/menu/mimatoha-asiatische-spezialitaeten-berlin,4.0,4047,"Chinese, Sushi, Thai",Oranienstr. 47,10969,Berlin
1058,PHO - Noodlebar,https://www.lieferando.de/en/menu/pho-noodlebar-kreuzberg,4.0,592,"Vietnamese, Soups, Asian",Adalbertstraße 9,10999,Berlin
1060,Beets & Roots,https://www.lieferando.de/en/menu/beetsroots-tieckstrasse,4.0,415,"Vegetarian, Vegan, Salads",Mauerstraße 76,10117,Berlin
1064,H2 - Be Veggie,https://www.lieferando.de/en/menu/h2-berlin,4.0,637,"Vegetarian, Vegan, Asian",Möckernstraße 48,10963,Berlin
1066,Marthas Delicious Burgers,https://www.lieferando.de/en/menu/marthas-delicious-burgers,4.0,346,"Vegetarian, Burgers, Vegan",Mehringdamm 40,10961,Berlin
1071,Tangs Kantine,https://www.lieferando.de/en/menu/tangs-kantine,4.0,205,"Chinese, Vegan, Asian",Dieffenbachstraße 18,10967,Berlin
1073,Bella Vita,https://www.lieferando.de/en/menu/bella-vita-kolonnenstrasse,4.0,876,"Italian style pizza, Burgers, Pasta",Kolonnenstraße 45,10829,Berlin
1077,Pizza 24/7,https://www.lieferando.de/en/menu/pizza-247-berlin,4.0,25,"Italian style pizza, Salads, Pasta",Landsberger Allee 2,10249,Berlin
1081,Mercosy Kreuzberg,https://www.lieferando.de/en/menu/mercosy-berlin-kreuzberg,4.0,518,"Lunch, Korean, Vegan",Dresdener Str. 11,10999,Berlin
1089,Kiezburger,https://www.lieferando.de/en/menu/kiez-burger,4.0,178,"Burgers, Beef, Fries",Oranienstraße 178,10999,Berlin
1091,Restaurant Zitrone,https://www.lieferando.de/en/menu/restaurant-zitrone,4.0,156,"German, German dishes",Dieffenbachstraße 56,10967,Berlin
1093,Huy Hoang Asia Imbiss,https://www.lieferando.de/en/menu/huy-hoang-asia-imbiss,4.0,59,"Chinese, Thai, Vietnamese",Adalbertstraße 98,10999,Berlin
1094,Hasir,https://www.lieferando.de/en/menu/hasir-schoeneberg,4.0,38,"Turkish, Turkish pizza, Döner",Maaßenstraße 10,10777,Berlin
1096,Datscha,https://www.lieferando.de/en/menu/datscha-kreuzberg,4.0,73,"Vegetarian, Russian, Vegan",Graefestraße 83,10967,Berlin
1098,Safran Oranienstraße,https://www.lieferando.de/en/menu/safran-oranienstrasse,4.0,32,"Vegetarian, Seafood, Iranian",Oranienstraße 172,10999,Berlin
1099,TSU TSU,https://www.lieferando.de/en/menu/tsu-tsu,4.0,35,"Chicken, Japanese, Vegan",Graefestraße 2,10967,Berlin
1100,Aki Tatsu Sushi & More,https://www.lieferando.de/en/menu/aki-tatsu-sushi-more-adalbertstr,4.0,47,"Sushi, Soups, Asian",Adalbertstraße 90,10997,Berlin
1101,Frittenwerk,https://www.lieferando.de/en/menu/frittenwerk-mall-of-berlin,4.0,16,"Vegan, Salads, Fries",Leipziger Platz 12,10117,Berlin
1103,Mix my bowl,https://www.lieferando.de/en/menu/mix-my-bowl,4.0,24,"Lunch, Salads, Poke bowl",Mehringdamm 72,10961,Berlin
1109,Florya's Burger House,https://www.lieferando.de/en/menu/floryas-burger-house,4.0,110,"American, Burgers, Hot dog",Potsdamer Straße 69,10785,Berlin
1116,Mawal Restaurant,https://www.lieferando.de/en/menu/mawal-restaurant,4.0,57,"Lebanese, Arab, Syrian",Oranienstraße 30,10999,Berlin
1117,Refueat Soulfood,https://www.lieferando.de/en/menu/refueat,4.0,47,"100% Halal, Arab",Bautzener Straße 40,10829,Berlin
1118,Alzad Crispy Chicken,https://www.lieferando.de/en/menu/alzad-crispy-chicken,4.0,140,"American, Chicken, Fries",Potsdamer Straße 138,10783,Berlin
1120,Giovanni Rana,https://www.lieferando.de/en/menu/giovanni-rana-leipziger-platz,4.0,18,"Italian, Salads, Pasta",Leipziger Platz 12,10117,Berlin
1121,Sala7,https://www.lieferando.de/en/menu/sala7,4.0,81,"Italian style pizza, Salads, Pasta",Grimmstraße 7,10967,Berlin
1124,Tehran Grill,https://www.lieferando.de/en/menu/tehran-grill,4.0,39,"Vegan, Salads, Iranian",Nollendorfplatz 7,10777,Berlin
1125,Sahara Imbiss,https://www.lieferando.de/en/menu/sahara-imbiss-berlin-1,4.0,167,"Vegetarian, Vegan, Falafel",Bergmannstraße 94,10961,Berlin
1129,Kebap Haus,https://www.lieferando.de/en/menu/kebap-haus-berlin,4.0,9,"Chicken, Burgers, Döner",Erich-Steinfurth-Straße 7,10243,Berlin
1130,Habibi Berlin,https://www.lieferando.de/en/menu/habibi-kortestrasse,4.0,4,"Vegetarian, 100% Halal, Falafel",Körtestraße 35,10967,Berlin
1132,Viet Bowl Mitte,https://www.lieferando.de/en/menu/vietbowl,4.0,53,"Thai, Vietnamese, Asian",Zimmerstraße 69,10117,Berlin
1135,Loui's Burgers,https://www.lieferando.de/en/menu/louis-burgers-berlin,4.0,116,"Fish, Burgers, Vegan",Zossener Straße 25,10961,Berlin
1139,Restaurant Erdton,https://www.lieferando.de/en/menu/restaurant-erdton,4.0,32,"Italian style pizza, Salads, Pasta",Friedrichsberger Straße 1,10243,Berlin
1142,Pizzeria Pesaro,https://www.lieferando.de/en/menu/pizzeria-pesaro-berlin,4.0,47,"Italian style pizza, Pasta",Marheinekeplatz 15,10961,Berlin
1147,Lasan Restaurant,https://www.lieferando.de/en/menu/lasana,4.0,12,"Vegetarian, Chicken, Vegan",Adalbertstraße 96,10999,Berlin
1149,Butterbrot,https://www.lieferando.de/en/menu/butterbrot,4.0,36,"Breakfast, Salads, Pasta",Oranienstraße 168,10999,Berlin
1150,Pizza Slice,https://www.lieferando.de/en/menu/pizza-slice-berlin,4.0,14,"Italian, Italian style pizza, Pasta",Großbeerenstraße 78,10963,Berlin
1152,Kardesler Grill,https://www.lieferando.de/en/menu/kardesler-grill-berlin-1,4.0,11,"Vegetarian, Döner",Potsdamer Straße 110,10785,Berlin
1156,Ben & Jerry's und Magnum,https://www.lieferando.de/en/menu/ben-jerrys-und-magnum-berlin-yorckstr,4.0,46,"Snacks, Desserts, Ice cream",Yorckstraße 89a,10965,Berlin
1158,Ustam Döner,https://www.lieferando.de/en/menu/ustam-doner-berlin,4.0,43,"Turkish, Döner, Falafel",Kottbusser damm 1,10967,Berlin
1163,Sushi Miyabi Mitte,https://www.lieferando.de/en/menu/sushi-miyabi-mitte,4.0,147,"Sushi, Thai, Asian",Georgenstraße 195,10117,Berlin
1166,Trentasei,https://www.lieferando.de/en/menu/trentasei-1,4.0,135,"Italian, Italian style pizza, Pasta",Skalitzer Straße 34,10999,Berlin
1171,Restaurant BaBaMi,https://www.lieferando.de/en/menu/restaurant-babami,4.0,15,"Soups, Asian, Poke bowl",Zimmerstraße 23,10969,Berlin
1176,Pizza Haus,https://www.lieferando.de/en/menu/pizza-haus-10243,4.0,4,"Italian style pizza, Vegetarian, Falafel",Hermann-Stöhr-Platz 13,10243,Berlin
1177,Pizzeria Verdura,https://www.lieferando.de/en/menu/pizzeria-verdura,4.0,3,"Italian style pizza, Salads, Pasta",Karl-Heinrich-Ulrichs-Straße 2,10787,Berlin
1180,Tibet Haus,https://www.lieferando.de/en/menu/tibet-haus-berlin,4.0,28,"Thai, Asian",Zossener Straße 19,10961,Berlin
1185,Haci Baba Kebaphaus,https://www.lieferando.de/en/menu/haci-baba-doener,3.5,421,"Turkish, Döner, 100% Halal",Adalbertstraße 89,10997,Berlin
1193,Zola Neapolitan Pizza,https://www.lieferando.de/en/menu/pizzeria-zola-berlin,3.0,838,"Italian, Italian style pizza, Vegetarian",Paul-Lincke-Ufer 39,10999,Berlin
1194,Gogi Boss,https://www.lieferando.de/en/menu/gogi-boss,3.5,51,"Vegetarian, Korean, Asian",Mehringdamm 38,10961,Berlin
1195,Maroush,https://www.lieferando.de/en/menu/maroush-berlin,3.5,83,"Lebanese, Arab",Adalbertstraße 93,10999,Berlin
1197,Subway,https://www.lieferando.de/en/menu/subway-berlin-ostbahnhof,3.5,39,"Sandwiches, Wraps, Salads",Am Ostbahnhof 5-7,10243,Berlin
1199,Sancak Döner,https://www.lieferando.de/en/menu/sancak-doener,3.5,92,"Turkish, Döner, 100% Halal",Gneisenaustrasse 4,10961,Berlin
1202,Beets & Roots,https://www.lieferando.de/en/menu/beets-roots-dorotheenstrasse,3.5,376,"Vegetarian, Vegan, Salads",Dorotheenstraße 83,10117,Berlin
1207,Fadi Food,https://www.lieferando.de/en/menu/fadi-food,3.5,103,"Vegetarian, Arab, Falafel",Potsdamer Str. 117-119,10783,Berlin
1212,Kebapzade Restaurant Berlin,https://www.lieferando.de/en/menu/kebapzade-restaurant-berlin,3.5,35,"Turkish, Vegetarian, Salads",Maaßenstr. 9,10777,Berlin
1213,Balkaymak Simit Evi,https://www.lieferando.de/en/menu/balkaymak-simit-evi,3.5,51,"Turkish, Breakfast, Pasta",Gneisenaustrasse 3,10961,Berlin
1214,Slemani Grill,https://www.lieferando.de/en/menu/slemani-grill,3.5,10,"Chicken, Sandwiches, Arab",Kottbusser Damm 98,10967,Berlin
1215,Parlamento Degli Angeli,https://www.lieferando.de/en/menu/parlamento-degli-angeli-berlin,3.5,360,"Italian, Salads, Pasta",Bergmannstrasse 109,10961,Berlin
1219,Pizzeria Italia Berlin,https://www.lieferando.de/en/menu/pizzeria-italia-berlin-1,3.5,9,"Italian, Italian style pizza, Pasta",Schöneberger Straße 8,10963,Berlin
1221,Doyuran Köfteci,https://www.lieferando.de/en/menu/doyuran-koefteci,3.5,42,"Turkish, Turkish pizza, Falafel",Oranienstraße 168,10999,Berlin
1222,Asia Snack Mehringplatz,https://www.lieferando.de/en/menu/asia-snack-mehringplatz,3.5,17,"Thai, Curry, Asian",Mehringplatz 21,10969,Berlin
1225,Kiez Keb Up,https://www.lieferando.de/en/menu/kiez-keb-up,3.5,11,"Turkish, Döner",Bergmannstraße 5,10961,Berlin
1226,Domino's Pizza,https://www.lieferando.de/en/menu/dominos-pizza-berlin-kreuzberg,3.0,723,"Snacks, Italian style pizza, American style pizza",Brachvogelstr. 1,10961,Berlin
1230,MA'LOA - Poké Bowl,https://www.lieferando.de/en/menu/maloa-poke-bowl-berlin-oranienstrasse,3.0,383,"Sushi, Asian, Poke bowl",Oranienstraße 187,10999,Berlin
1234,Ben & Jerry's und Magnum,https://www.lieferando.de/en/menu/ben-jerrys-und-magnum-berlin-winterfeldtstrasse,3.0,51,"Snacks, Desserts, Ice cream",Winterfeldtstraße 6,10781,Berlin
1239,Das Pizzatrium,https://www.lieferando.de/en/menu/das-pizzatrium-koertestrasse,3.0,7,"Italian style pizza, Vegetarian, Pasta",Körtestraße 8,10967,Berlin
1248,Sehraya,https://www.lieferando.de/en/menu/sehraya,0.0,0,"Burgers, Drinks/Snacks, Arab",Großbeerenstraße 79,10963,Berlin
1249,Streuselbar,https://www.lieferando.de/en/menu/streuselbar-berlin-mall-of-berlin,0.0,0,Drinks/Snacks,Leipziger Platz 12,10117,Berlin
1250,Aprikosenbaum,https://www.lieferando.de/en/menu/aprikosenbaum,0.0,0,"Greek, Vegan",Körnerstraße 12,10785,Berlin
1256,Bella's Bistro,https://www.lieferando.de/en/menu/bellas-bistro,0.0,0,"Italian style pizza, Burgers, Pasta",Karl-Heinrich-Ulrichs-Straße 8b,10787,Berlin
1257,Damla Market Grill - Imbiss,https://www.lieferando.de/en/menu/damla-market-grill-imbiss,0.0,0,"Turkish, Döner, Desserts",Karl-Heinrich-Ulrichs-Straße 4,10787,Berlin
1259,Estate Coffee,https://www.lieferando.de/en/menu/estate-coffee,0.0,0,"Breakfast, Vegan, Poke bowl",Wrangelstraße 39,10997,Berlin
1263,Espresso House,https://www.lieferando.de/en/menu/espresso-house-espresso-house-sony-center,0.0,0,"Breakfast, Café, Baked Goods",Potsdamer Platz 5,10785,Berlin
1264,Rosengarten Am Engelbecken,https://www.lieferando.de/en/menu/rosengarten-am-engelbecken,4.5,180,"Italian style pizza, German, Schnitzel",Legiendamm / Heinrich-Heine-Platz 13 2,10179,Berlin
1270,Don Aldini,https://www.lieferando.de/en/menu/neelou-lounge,4.5,153,"Vegetarian, Burgers, Pasta",Karl-Heinrich-Ulrichs-Straße 8,10787,Berlin
1274,Restaurant Li Myra,https://www.lieferando.de/en/menu/restaurant-li-myra-berlin,0.0,0,"Italian, Fish, Pasta",Maaßenstraße 11,10777,Berlin
1278,Tsukushiya,https://www.lieferando.de/en/menu/tsukushiya,4.5,44,"Japanese, Vegan",Dresdener Straße 16,10999,Berlin
1281,Tasty Burger Brothers,https://www.lieferando.de/en/menu/tasty-burger-brothers,4.5,360,"Burgers, Drinks/Snacks",Bamberger Straße 7,10777,Berlin
1287,Miyaki Sushi Bar,https://www.lieferando.de/en/menu/miyaki-sushi-bar-1,4.5,68,"Sushi, Soups, Salads",Boxhagener Straße 121,10245,Berlin
1289,Henne - Alt-Berliner Wirtshaus,https://www.lieferando.de/en/menu/henne-alt-berliner-wirtshaus,5.0,67,German,Leuschnerdamm 25,10999,Berlin
1290,Jambo Burger Berlin,https://www.lieferando.de/en/menu/jambo-burger-1,4.0,371,"Burgers, 100% Halal, Vegan",Selchower Straße 35,12049,Berlin
1293,Kinnaree Thai,https://www.lieferando.de/en/menu/kinnaree-thai,4.5,90,"Thai, Vegetarian",Südstern 14,10961,Berlin
1298,One Dio Pizza,https://www.lieferando.de/en/menu/one-dio-pizza,4.5,400,"Italian, Snacks, Italian style pizza",Bundesallee 142,12161,Berlin
